Iteration	Avg_Total_Reward	Avg_Reward_User_0	Avg_Reward_User_1	Packet_Loss_Ratio_User_0	Packet_Loss_Ratio_User_1	Avg_Loss_User_0	Avg_Loss_User_1
235000	1.8073	0.4410	1.3663	0.8573	0.5472	1.059873	1.041915
236000	1.8073	0.4408	1.3664	0.8574	0.5470	1.059856	1.042579
237000	1.8073	0.4407	1.3666	0.8574	0.5470	1.059826	1.043230
238000	1.8073	0.4403	1.3670	0.8575	0.5468	1.059787	1.043884
239000	1.8073	0.4399	1.3673	0.8576	0.5468	1.059809	1.044500
240000	1.8072	0.4397	1.3675	0.8577	0.5467	1.059844	1.045143
241000	1.8073	0.4398	1.3675	0.8576	0.5467	1.059873	1.045806
242000	1.8073	0.4398	1.3676	0.8576	0.5466	1.059878	1.046443
243000	1.8075	0.4396	1.3679	0.8577	0.5465	1.059918	1.047115
244000	1.8075	0.4395	1.3680	0.8578	0.5465	1.059928	1.047760
245000	1.8073	0.4392	1.3681	0.8578	0.5465	1.059945	1.048371
246000	1.8072	0.4390	1.3683	0.8579	0.5464	1.060211	1.049019
247000	1.8072	0.4387	1.3685	0.8579	0.5463	1.060447	1.049676
248000	1.8073	0.4386	1.3687	0.8580	0.5462	1.060848	1.050306
249000	1.8072	0.4382	1.3690	0.8581	0.5461	1.061250	1.050963
250000	1.8071	0.4379	1.3691	0.8582	0.5461	1.061836	1.051638
251000	1.8071	0.4378	1.3693	0.8582	0.5460	1.062587	1.052261
252000	1.8073	0.4377	1.3695	0.8582	0.5460	1.063543	1.052841
253000	1.8071	0.4374	1.3696	0.8583	0.5460	1.064446	1.053443
254000	1.8072	0.4374	1.3698	0.8583	0.5458	1.065559	1.054061
255000	1.8072	0.4372	1.3701	0.8584	0.5457	1.066235	1.054665
256000	1.8071	0.4369	1.3702	0.8585	0.5456	1.067355	1.055600
257000	1.8070	0.4366	1.3705	0.8585	0.5455	1.068451	1.056504
258000	1.8071	0.4364	1.3707	0.8585	0.5455	1.069463	1.057440
259000	1.8071	0.4363	1.3708	0.8586	0.5455	1.070536	1.058334
260000	1.8071	0.4362	1.3710	0.8586	0.5453	1.071693	1.059208
261000	1.8072	0.4360	1.3712	0.8586	0.5453	1.072674	1.060092
262000	1.8071	0.4358	1.3713	0.8587	0.5452	1.073657	1.060897
263000	1.8071	0.4358	1.3713	0.8587	0.5452	1.074639	1.061793
264000	1.8071	0.4356	1.3715	0.8588	0.5451	1.075612	1.062615
265000	1.8071	0.4355	1.3716	0.8588	0.5451	1.076571	1.063496
266000	1.8071	0.4353	1.3718	0.8588	0.5450	1.077949	1.064232
267000	1.8070	0.4351	1.3719	0.8589	0.5450	1.079285	1.065012
268000	1.8069	0.4349	1.3720	0.8589	0.5449	1.080631	1.065721
269000	1.8069	0.4349	1.3721	0.8590	0.5449	1.081915	1.066453
270000	1.8069	0.4347	1.3722	0.8589	0.5449	1.083177	1.067136
271000	1.8069	0.4346	1.3723	0.8590	0.5448	1.084106	1.067569
272000	1.8070	0.4345	1.3725	0.8591	0.5447	1.085172	1.068052
273000	1.8069	0.4342	1.3727	0.8591	0.5446	1.086229	1.068502
274000	1.8068	0.4339	1.3729	0.8592	0.5445	1.087241	1.068973
275000	1.8070	0.4338	1.3732	0.8592	0.5444	1.088314	1.069441
276000	1.8070	0.4338	1.3733	0.8592	0.5444	1.089024	1.069955
277000	1.8071	0.4336	1.3735	0.8593	0.5443	1.089711	1.070484
278000	1.8071	0.4334	1.3737	0.8593	0.5442	1.090399	1.070982
279000	1.8071	0.4333	1.3738	0.8593	0.5442	1.091099	1.071494
280000	1.8072	0.4332	1.3740	0.8593	0.5441	1.091831	1.072020
281000	1.8073	0.4332	1.3742	0.8593	0.5441	1.092389	1.072571
282000	1.8074	0.4330	1.3744	0.8594	0.5441	1.092927	1.073136
283000	1.8075	0.4330	1.3745	0.8594	0.5440	1.093437	1.073695
284000	1.8075	0.4328	1.3747	0.8594	0.5439	1.093951	1.074286
285000	1.8075	0.4327	1.3747	0.8594	0.5438	1.094477	1.074915
286000	1.8075	0.4327	1.3748	0.8595	0.5438	1.094792	1.075982
287000	1.8074	0.4324	1.3750	0.8595	0.5437	1.095065	1.077078
288000	1.8074	0.4323	1.3751	0.8595	0.5436	1.095347	1.078171
289000	1.8074	0.4322	1.3752	0.8595	0.5436	1.095570	1.079212
290000	1.8074	0.4321	1.3753	0.8595	0.5436	1.095932	1.080310
291000	1.8075	0.4321	1.3754	0.8595	0.5435	1.096209	1.081453
292000	1.8077	0.4321	1.3756	0.8595	0.5434	1.096487	1.082605
293000	1.8077	0.4319	1.3758	0.8596	0.5433	1.096776	1.083720
294000	1.8076	0.4317	1.3759	0.8596	0.5433	1.097030	1.084807
295000	1.8076	0.4317	1.3759	0.8596	0.5433	1.097333	1.085891
296000	1.8078	0.4317	1.3761	0.8596	0.5433	1.097493	1.086693
297000	1.8079	0.4316	1.3763	0.8596	0.5432	1.097674	1.087535
298000	1.8079	0.4315	1.3763	0.8597	0.5432	1.097850	1.088332
299000	1.8077	0.4313	1.3764	0.8597	0.5432	1.098029	1.089166
300000	1.8077	0.4311	1.3766	0.8598	0.5431	1.098226	1.089972
301000	1.8076	0.4308	1.3768	0.8599	0.5430	1.098420	1.090520
302000	1.8076	0.4306	1.3770	0.8599	0.5430	1.098593	1.091012
303000	1.8075	0.4304	1.3771	0.8600	0.5430	1.098796	1.091483
304000	1.8074	0.4302	1.3772	0.8601	0.5429	1.098959	1.091935
305000	1.8074	0.4300	1.3774	0.8601	0.5429	1.099116	1.092418
306000	1.8074	0.4300	1.3775	0.8601	0.5428	1.099131	1.092724
307000	1.8074	0.4298	1.3776	0.8601	0.5428	1.099159	1.092944
308000	1.8075	0.4298	1.3777	0.8602	0.5427	1.099149	1.093188
309000	1.8075	0.4296	1.3779	0.8603	0.5426	1.099210	1.093498
310000	1.8074	0.4293	1.3781	0.8603	0.5426	1.099554	1.093766
311000	1.8073	0.4290	1.3782	0.8604	0.5426	1.099488	1.093627
312000	1.8073	0.4289	1.3784	0.8604	0.5425	1.099420	1.093469
313000	1.8073	0.4287	1.3786	0.8605	0.5424	1.099360	1.093308
314000	1.8074	0.4286	1.3788	0.8605	0.5423	1.099339	1.093248
315000	1.8074	0.4284	1.3790	0.8605	0.5423	1.099371	1.093154
316000	1.8075	0.4284	1.3791	0.8605	0.5423	1.099294	1.093106
317000	1.8076	0.4283	1.3793	0.8606	0.5422	1.099219	1.093043
318000	1.8076	0.4281	1.3795	0.8606	0.5422	1.099174	1.093017
319000	1.8076	0.4281	1.3795	0.8606	0.5421	1.099165	1.092955
320000	1.8077	0.4281	1.3796	0.8606	0.5421	1.099219	1.092946
321000	1.8078	0.4280	1.3798	0.8606	0.5420	1.098840	1.092665
322000	1.8079	0.4279	1.3800	0.8606	0.5421	1.098467	1.092383
323000	1.8076	0.4276	1.3800	0.8607	0.5420	1.098130	1.092104
324000	1.8076	0.4275	1.3801	0.8608	0.5419	1.097800	1.091850
325000	1.8076	0.4274	1.3802	0.8607	0.5419	1.097430	1.091582
326000	1.8077	0.4274	1.3803	0.8608	0.5418	1.096924	1.091275
327000	1.8077	0.4274	1.3804	0.8607	0.5418	1.096399	1.090966
328000	1.8078	0.4274	1.3804	0.8607	0.5418	1.095856	1.090635
329000	1.8077	0.4272	1.3804	0.8608	0.5417	1.095341	1.090321
330000	1.8075	0.4270	1.3805	0.8608	0.5417	1.094785	1.090033
331000	1.8075	0.4269	1.3806	0.8609	0.5417	1.094315	1.089826
332000	1.8076	0.4269	1.3807	0.8608	0.5417	1.093809	1.089577
333000	1.8077	0.4268	1.3808	0.8609	0.5416	1.093307	1.089352
334000	1.8077	0.4267	1.3810	0.8609	0.5415	1.092788	1.089124
335000	1.8078	0.4265	1.3813	0.8609	0.5415	1.092317	1.088926
336000	1.8078	0.4265	1.3813	0.8610	0.5415	1.092112	1.088744
337000	1.8077	0.4263	1.3814	0.8610	0.5414	1.091882	1.088599
338000	1.8078	0.4264	1.3814	0.8609	0.5414	1.091622	1.088473
339000	1.8077	0.4263	1.3814	0.8610	0.5414	1.091335	1.088325
340000	1.8078	0.4262	1.3816	0.8610	0.5414	1.091114	1.088212
341000	1.8079	0.4262	1.3818	0.8610	0.5413	1.090930	1.088097
342000	1.8081	0.4263	1.3819	0.8609	0.5413	1.090776	1.087987
