Iteration	Avg_Total_Reward	Avg_Reward_User_0	Avg_Reward_User_1	Packet_Loss_Ratio_User_0	Packet_Loss_Ratio_User_1	Avg_Loss_User_0	Avg_Loss_User_1
266000	1.7742	1.3025	0.4717	0.5677	0.8435	0.432599	0.445638
267000	1.7744	1.3026	0.4719	0.5676	0.8435	0.432623	0.445632
268000	1.7744	1.3028	0.4716	0.5675	0.8436	0.432640	0.445614
269000	1.7745	1.3030	0.4715	0.5675	0.8437	0.432673	0.445611
270000	1.7743	1.3031	0.4713	0.5675	0.8437	0.432721	0.445602
271000	1.7745	1.3033	0.4712	0.5674	0.8437	0.432793	0.445649
272000	1.7745	1.3034	0.4711	0.5674	0.8437	0.432825	0.445661
273000	1.7745	1.3036	0.4709	0.5674	0.8438	0.432863	0.445671
274000	1.7747	1.3039	0.4708	0.5672	0.8439	0.432894	0.445679
275000	1.7748	1.3042	0.4706	0.5672	0.8439	0.432937	0.445765
276000	1.7747	1.3045	0.4702	0.5671	0.8441	0.433031	0.445880
277000	1.7747	1.3048	0.4699	0.5670	0.8443	0.433094	0.445962
278000	1.7746	1.3050	0.4695	0.5669	0.8445	0.433154	0.446036
279000	1.7744	1.3053	0.4691	0.5667	0.8447	0.433203	0.446104
280000	1.7742	1.3058	0.4684	0.5666	0.8450	0.433249	0.446163
281000	1.7739	1.3061	0.4678	0.5665	0.8452	0.433335	0.446220
282000	1.7737	1.3063	0.4674	0.5665	0.8454	0.433392	0.446240
283000	1.7736	1.3066	0.4670	0.5664	0.8455	0.433460	0.446260
284000	1.7736	1.3069	0.4666	0.5663	0.8456	0.433514	0.446287
285000	1.7736	1.3072	0.4663	0.5663	0.8458	0.433563	0.446309
286000	1.7734	1.3075	0.4659	0.5662	0.8459	0.433605	0.446338
287000	1.7736	1.3079	0.4658	0.5661	0.8460	0.433620	0.446347
288000	1.7737	1.3082	0.4654	0.5660	0.8461	0.433624	0.446338
289000	1.7738	1.3085	0.4653	0.5659	0.8461	0.433636	0.446337
290000	1.7737	1.3088	0.4650	0.5658	0.8462	0.433658	0.446347
291000	1.7737	1.3090	0.4647	0.5657	0.8463	0.433705	0.446390
292000	1.7739	1.3092	0.4647	0.5656	0.8463	0.433733	0.446419
293000	1.7740	1.3096	0.4644	0.5655	0.8465	0.433738	0.446430
294000	1.7739	1.3099	0.4640	0.5654	0.8466	0.433752	0.446439
295000	1.7737	1.3101	0.4636	0.5653	0.8468	0.433768	0.446457
296000	1.7736	1.3104	0.4632	0.5651	0.8469	0.433803	0.446500
297000	1.7737	1.3108	0.4629	0.5650	0.8470	0.433826	0.446530
298000	1.7736	1.3113	0.4624	0.5649	0.8472	0.433846	0.446557
299000	1.7737	1.3117	0.4620	0.5647	0.8473	0.433858	0.446579
300000	1.7737	1.3121	0.4616	0.5646	0.8475	0.433880	0.446603
301000	1.7736	1.3123	0.4613	0.5646	0.8476	0.433893	0.446637
302000	1.7735	1.3125	0.4610	0.5646	0.8477	0.433892	0.446658
303000	1.7735	1.3127	0.4608	0.5645	0.8479	0.433887	0.446676
304000	1.7733	1.3131	0.4603	0.5643	0.8480	0.433880	0.446688
305000	1.7734	1.3135	0.4600	0.5642	0.8481	0.433880	0.446693
306000	1.7735	1.3138	0.4597	0.5641	0.8483	0.433940	0.446797
307000	1.7734	1.3141	0.4593	0.5640	0.8485	0.433980	0.446884
308000	1.7734	1.3143	0.4591	0.5640	0.8486	0.434015	0.446944
309000	1.7735	1.3146	0.4589	0.5638	0.8488	0.434049	0.446998
310000	1.7734	1.3148	0.4586	0.5637	0.8490	0.434088	0.447064
311000	1.7733	1.3151	0.4582	0.5636	0.8492	0.434127	0.447145
312000	1.7734	1.3155	0.4579	0.5635	0.8493	0.434141	0.447199
313000	1.7735	1.3158	0.4578	0.5634	0.8494	0.434166	0.447261
314000	1.7735	1.3160	0.4575	0.5633	0.8496	0.434182	0.447320
315000	1.7735	1.3164	0.4572	0.5632	0.8497	0.434190	0.447368
316000	1.7735	1.3167	0.4567	0.5631	0.8499	0.434244	0.447441
317000	1.7734	1.3171	0.4563	0.5630	0.8501	0.434276	0.447494
318000	1.7733	1.3174	0.4559	0.5629	0.8503	0.434314	0.447558
319000	1.7732	1.3177	0.4556	0.5628	0.8505	0.434336	0.447616
320000	1.7731	1.3179	0.4552	0.5627	0.8506	0.434372	0.447677
321000	1.7729	1.3180	0.4549	0.5627	0.8507	0.434423	0.447747
322000	1.7729	1.3182	0.4547	0.5627	0.8507	0.434455	0.447800
323000	1.7730	1.3184	0.4546	0.5626	0.8508	0.434489	0.447863
324000	1.7730	1.3186	0.4544	0.5625	0.8508	0.434524	0.447917
325000	1.7731	1.3188	0.4543	0.5625	0.8508	0.434558	0.447971
326000	1.7731	1.3190	0.4541	0.5624	0.8510	0.434604	0.448051
327000	1.7730	1.3193	0.4537	0.5623	0.8511	0.434644	0.448120
328000	1.7730	1.3197	0.4533	0.5622	0.8512	0.434686	0.448195
329000	1.7732	1.3200	0.4532	0.5621	0.8513	0.434723	0.448269
330000	1.7731	1.3201	0.4529	0.5622	0.8513	0.434736	0.448315
331000	1.7730	1.3202	0.4528	0.5621	0.8514	0.434777	0.448378
332000	1.7730	1.3204	0.4525	0.5621	0.8515	0.434808	0.448428
333000	1.7731	1.3207	0.4524	0.5619	0.8515	0.434830	0.448467
334000	1.7731	1.3209	0.4522	0.5619	0.8516	0.434843	0.448495
335000	1.7730	1.3211	0.4519	0.5619	0.8516	0.434873	0.448538
336000	1.7731	1.3214	0.4517	0.5617	0.8517	0.434905	0.448610
337000	1.7731	1.3216	0.4515	0.5617	0.8518	0.434924	0.448663
338000	1.7732	1.3218	0.4514	0.5616	0.8518	0.434942	0.448718
339000	1.7733	1.3222	0.4511	0.5614	0.8519	0.434952	0.448768
340000	1.7734	1.3225	0.4509	0.5614	0.8520	0.434971	0.448821
341000	1.7734	1.3227	0.4507	0.5613	0.8521	0.434994	0.448831
342000	1.7734	1.3229	0.4505	0.5612	0.8522	0.435003	0.448828
343000	1.7734	1.3232	0.4502	0.5612	0.8523	0.434999	0.448810
344000	1.7734	1.3235	0.4499	0.5610	0.8524	0.435009	0.448795
345000	1.7734	1.3237	0.4496	0.5610	0.8526	0.435024	0.448794
346000	1.7733	1.3240	0.4492	0.5609	0.8528	0.435011	0.448770
347000	1.7731	1.3243	0.4487	0.5607	0.8530	0.434984	0.448725
348000	1.7730	1.3245	0.4484	0.5607	0.8531	0.434970	0.448689
349000	1.7731	1.3249	0.4482	0.5606	0.8531	0.434942	0.448649
350000	1.7732	1.3251	0.4481	0.5606	0.8532	0.434935	0.448606
